File,TAX,Receipt Number,MerchantName,Subtotal,Tip,Total,TransactionDateTime,Items
KKV_Potch_13.json,0115567018303,THKOK740936127628447744,KKV BUSINESS MANAGEMENT COMPANY LIMITED,,,69,23/01/2025 13:15:50,KKV - กิ๊ปโรลยกโคนผมปุกปุย แพค 4 ชิ้น (1 x 69); KKV - กิ๊ปโรลยกโคนผมปุกปุย แพค 4 ชิ้น (1 x 69); KKV - กิ๊ปโรลยกโคนผมปุกปุย แพค 4 ชิ้น (1 x 69); KKV - กิ๊ปโรลยกโคนผมปุกปุย แพค 4 ชิ้น (1 x 69); KKV - กิ๊ปโรลยกโคนผมปุกปุย แพค 4 ชิ้น (1 x 69); KKV - กิ๊ปโรลยกโคนผมปุกปุย แพค 4 ชิ้น (1 x 69); KKV - กิ๊ปโรลยกโคนผมปุกปุย แพค 4 ชิ้น (1 x 69); KKV - กิ๊ปโรลยกโคนผมปุกปุย แพค 4 ชิ้น (1 x 69); KKV - กิ๊ปโรลยกโคนผมปุกปุย แพค 4 ชิ้น (1 x 69)
KKV_Potch_14.json,0115567018303,THKOK741020569118183424,KKV BUSINESS MANAGEMENT COMPANY LIMITED,,,39.2,23/01/2025 18:52:22,กล้วย หอม กรอบ ตรา กรี น (1 x 49); กล้วย หอม กรอบ ตรา กรี น (1 x 49); กล้วย หอม กรอบ ตรา กรี น (1 x 49); กล้วย หอม กรอบ ตรา กรี น (1 x 49); กล้วย หอม กรอบ ตรา กรี น (1 x 49); กล้วย หอม กรอบ ตรา กรี น (1 x 49); กล้วย หอม กรอบ ตรา กรี น (1 x 49); กล้วย หอม กรอบ ตรา กรี น (1 x 49); กล้วย หอม กรอบ ตรา กรี น (1 x 49)
KKV_Potch_15.json,0115567018303,THKOK740976799986987008,KKV BUSINESS MANAGEMENT COMPANY LIMITED,,,2,23/01/2025 15:57:40,KV-1(International)PACKING BAGS-S yellow (1 x 2); KV-1(International)PACKING BAGS-S yellow (1 x 2); KV-1(International)PACKING BAGS-S yellow (1 x 2); KV-1(International)PACKING BAGS-S yellow (1 x 2); KV-1(International)PACKING BAGS-S yellow (1 x 2); KV-1(International)PACKING BAGS-S yellow (1 x 2); KV-1(International)PACKING BAGS-S yellow (1 x 2); KV-1(International)PACKING BAGS-S yellow (1 x 2); KV-1(International)PACKING BAGS-S yellow (1 x 2)
KKV_Potch_16.json,0115567018303,THKOK740990447392358400,KKV BUSINESS MANAGEMENT COMPANY LIMITED,,,24,23/01/2025 16:51:57,มาร์ชแมลโล ฟุตลอง (มาร์ชแมลโล กลิ่นสตรอเบอร์รี่) (ตรา (1 x 9); บิ๊กก้าช็อก 45กรัม (1 x 15); มาร์ชแมลโล ฟุตลอง (มาร์ชแมลโล กลิ่นสตรอเบอร์รี่) (ตรา (1 x 9); บิ๊กก้าช็อก 45กรัม (1 x 15); มาร์ชแมลโล ฟุตลอง (มาร์ชแมลโล กลิ่นสตรอเบอร์รี่) (ตรา (1 x 9); บิ๊กก้าช็อก 45กรัม (1 x 15); มาร์ชแมลโล ฟุตลอง (มาร์ชแมลโล กลิ่นสตรอเบอร์รี่) (ตรา (1 x 9); บิ๊กก้าช็อก 45กรัม (1 x 15); มาร์ชแมลโล ฟุตลอง (มาร์ชแมลโล กลิ่นสตรอเบอร์รี่) (ตรา (1 x 9); บิ๊กก้าช็อก 45กรัม (1 x 15); มาร์ชแมลโล ฟุตลอง (มาร์ชแมลโล กลิ่นสตรอเบอร์รี่) (ตรา (1 x 9); บิ๊กก้าช็อก 45กรัม (1 x 15); มาร์ชแมลโล ฟุตลอง (มาร์ชแมลโล กลิ่นสตรอเบอร์รี่) (ตรา (1 x 9); บิ๊กก้าช็อก 45กรัม (1 x 15); มาร์ชแมลโล ฟุตลอง (มาร์ชแมลโล กลิ่นสตรอเบอร์รี่) (ตรา (1 x 9); บิ๊กก้าช็อก 45กรัม (1 x 15); มาร์ชแมลโล ฟุตลอง (มาร์ชแมลโล กลิ่นสตรอเบอร์รี่) (ตรา (1 x 9); บิ๊กก้าช็อก 45กรัม (1 x 15)
KKV_Potch_17.json,0115567018303,THKOK740990447392358400,KKV BUSINESS MANAGEMENT COMPANY LIMITED,,,24,23/01/2025 16:51:57,มาร์ชแมลโล ฟุตลอง (มาร์ชแมลโล กลิ่นสตรอเบอร์รี่) (ตรา (1 x 9); บิ๊กก้าช็อก 45กรัม (1 x 15); มาร์ชแมลโล ฟุตลอง (มาร์ชแมลโล กลิ่นสตรอเบอร์รี่) (ตรา (1 x 9); บิ๊กก้าช็อก 45กรัม (1 x 15); มาร์ชแมลโล ฟุตลอง (มาร์ชแมลโล กลิ่นสตรอเบอร์รี่) (ตรา (1 x 9); บิ๊กก้าช็อก 45กรัม (1 x 15); มาร์ชแมลโล ฟุตลอง (มาร์ชแมลโล กลิ่นสตรอเบอร์รี่) (ตรา (1 x 9); บิ๊กก้าช็อก 45กรัม (1 x 15); มาร์ชแมลโล ฟุตลอง (มาร์ชแมลโล กลิ่นสตรอเบอร์รี่) (ตรา (1 x 9); บิ๊กก้าช็อก 45กรัม (1 x 15); มาร์ชแมลโล ฟุตลอง (มาร์ชแมลโล กลิ่นสตรอเบอร์รี่) (ตรา (1 x 9); บิ๊กก้าช็อก 45กรัม (1 x 15); มาร์ชแมลโล ฟุตลอง (มาร์ชแมลโล กลิ่นสตรอเบอร์รี่) (ตรา (1 x 9); บิ๊กก้าช็อก 45กรัม (1 x 15); มาร์ชแมลโล ฟุตลอง (มาร์ชแมลโล กลิ่นสตรอเบอร์รี่) (ตรา (1 x 9); บิ๊กก้าช็อก 45กรัม (1 x 15); มาร์ชแมลโล ฟุตลอง (มาร์ชแมลโล กลิ่นสตรอเบอร์รี่) (ตรา (1 x 9); บิ๊กก้าช็อก 45กรัม (1 x 15)
Koi - Victor Lee.json,,07303051050,KOI Thé,,,130,14/01/2025 18:45:50,Oolong Tea (1 x 130); KJ Ball (1 x 30); Oolong Tea (1 x 130); KJ Ball (1 x 30); Oolong Tea (1 x 130); KJ Ball (1 x 30); Oolong Tea (1 x 130); KJ Ball (1 x 30); Oolong Tea (1 x 130); KJ Ball (1 x 30); Oolong Tea (1 x 130); KJ Ball (1 x 30); Oolong Tea (1 x 130); KJ Ball (1 x 30); Oolong Tea (1 x 130); KJ Ball (1 x 30); Oolong Tea (1 x 130); KJ Ball (1 x 30)
KopeHya- Victor Lee.json,0105558159072,GUBCD,โกปี๊เฮี๊ยะไถ่กี่ ณ วัน แบงค็อก,,,116,14/01/2025 18:17,ซุปมักกะโรนี ไก่ (1 x 108); ซุปมักกะโรนี ไก่ (1 x 108); ซุปมักกะโรนี ไก่ (1 x 108); ซุปมักกะโรนี ไก่ (1 x 108); ซุปมักกะโรนี ไก่ (1 x 108); ซุปมักกะโรนี ไก่ (1 x 108); ซุปมักกะโรนี ไก่ (1 x 108); ซุปมักกะโรนี ไก่ (1 x 108); ซุปมักกะโรนี ไก่ (1 x 108)
Lamy - Victor Lee.json,0105523002118,371-4029807,DKSH (Thailand) Limited,,,1150,13/01/2025 18:39,371 RB AL-STAR BLACK M M (1 x 1000); ENGRAVING LAMY (1 x 150); 371 RB AL-STAR BLACK M M (1 x 1000); ENGRAVING LAMY (1 x 150); 371 RB AL-STAR BLACK M M (1 x 1000); ENGRAVING LAMY (1 x 150); 371 RB AL-STAR BLACK M M (1 x 1000); ENGRAVING LAMY (1 x 150); 371 RB AL-STAR BLACK M M (1 x 1000); ENGRAVING LAMY (1 x 150); 371 RB AL-STAR BLACK M M (1 x 1000); ENGRAVING LAMY (1 x 150); 371 RB AL-STAR BLACK M M (1 x 1000); ENGRAVING LAMY (1 x 150); 371 RB AL-STAR BLACK M M (1 x 1000); ENGRAVING LAMY (1 x 150); 371 RB AL-STAR BLACK M M (1 x 1000); ENGRAVING LAMY (1 x 150)
Lim Lao Ngow_Potch_01.json,0125560008744,RC012568/230048,LIM LAO NGOW ORIGINAL,,,269,23/01/2025 14:41,บะหมี่แห้งพิเศษ (1 x 119); น้ำแร่ (1 x 25); น้ำแข็ง (2 x 6); บะหมี่แห้งต้มยำ (1 x 95); บะหมี่แห้งพิเศษ (1 x 119); น้ำแร่ (1 x 25); น้ำแข็ง (2 x 6); บะหมี่แห้งต้มยำ (1 x 95); บะหมี่แห้งพิเศษ (1 x 119); น้ำแร่ (1 x 25); น้ำแข็ง (2 x 6); บะหมี่แห้งต้มยำ (1 x 95); บะหมี่แห้งพิเศษ (1 x 119); น้ำแร่ (1 x 25); น้ำแข็ง (2 x 6); บะหมี่แห้งต้มยำ (1 x 95); บะหมี่แห้งพิเศษ (1 x 119); น้ำแร่ (1 x 25); น้ำแข็ง (2 x 6); บะหมี่แห้งต้มยำ (1 x 95); บะหมี่แห้งพิเศษ (1 x 119); น้ำแร่ (1 x 25); น้ำแข็ง (2 x 6); บะหมี่แห้งต้มยำ (1 x 95); บะหมี่แห้งพิเศษ (1 x 119); น้ำแร่ (1 x 25); น้ำแข็ง (2 x 6); บะหมี่แห้งต้มยำ (1 x 95); บะหมี่แห้งพิเศษ (1 x 119); น้ำแร่ (1 x 25); น้ำแข็ง (2 x 6); บะหมี่แห้งต้มยำ (1 x 95); บะหมี่แห้งพิเศษ (1 x 119); น้ำแร่ (1 x 25); น้ำแข็ง (2 x 6); บะหมี่แห้งต้มยำ (1 x 95)
Lucky Panda_Potch_01.json,0105557069843,INV/00001710,"Gourmet Innovation Co.,Ltd.",,,129,24/01/2025 12:34,PB-Panda Bowl (1 x 179); OP-Fried Rice (S); OP-General Taos Chicken (S); PB-Panda Bowl (1 x 179); OP-Fried Rice (S); OP-General Taos Chicken (S); PB-Panda Bowl (1 x 179); OP-Fried Rice (S); OP-General Taos Chicken (S); PB-Panda Bowl (1 x 179); OP-Fried Rice (S); OP-General Taos Chicken (S); PB-Panda Bowl (1 x 179); OP-Fried Rice (S); OP-General Taos Chicken (S); PB-Panda Bowl (1 x 179); OP-Fried Rice (S); OP-General Taos Chicken (S); PB-Panda Bowl (1 x 179); OP-Fried Rice (S); OP-General Taos Chicken (S); PB-Panda Bowl (1 x 179); OP-Fried Rice (S); OP-General Taos Chicken (S); PB-Panda Bowl (1 x 179); OP-Fried Rice (S); OP-General Taos Chicken (S)
Lucky Panda_Potch_02.json,0105557069843,INV/00001709,"Gourmet Innovation Co.,Ltd.",,,129,24/01/2025 12:33,PB-Panda Bowl (1 x 179); OP-Fried Rice (S); OP-Orange Chicken (S); PB-Panda Bowl (1 x 179); OP-Fried Rice (S); OP-Orange Chicken (S); PB-Panda Bowl (1 x 179); OP-Fried Rice (S); OP-Orange Chicken (S); PB-Panda Bowl (1 x 179); OP-Fried Rice (S); OP-Orange Chicken (S); PB-Panda Bowl (1 x 179); OP-Fried Rice (S); OP-Orange Chicken (S); PB-Panda Bowl (1 x 179); OP-Fried Rice (S); OP-Orange Chicken (S); PB-Panda Bowl (1 x 179); OP-Fried Rice (S); OP-Orange Chicken (S); PB-Panda Bowl (1 x 179); OP-Fried Rice (S); OP-Orange Chicken (S); PB-Panda Bowl (1 x 179); OP-Fried Rice (S); OP-Orange Chicken (S)
Maji Curry_T-Off_01.json,0105556039185,,MAJIONAL CURRY,,,380,23/01/2025 18:15,Hamburg + Egg (Sunny Side up) Curry ##Beef Sauce## (S) (1 x 250); Chicken (1 x 60); Set A (Potato Salad) (1 x 70); Hamburg + Egg (Sunny Side up) Curry ##Beef Sauce## (S) (1 x 250); Chicken (1 x 60); Set A (Potato Salad) (1 x 70); Hamburg + Egg (Sunny Side up) Curry ##Beef Sauce## (S) (1 x 250); Chicken (1 x 60); Set A (Potato Salad) (1 x 70); Hamburg + Egg (Sunny Side up) Curry ##Beef Sauce## (S) (1 x 250); Chicken (1 x 60); Set A (Potato Salad) (1 x 70); Hamburg + Egg (Sunny Side up) Curry ##Beef Sauce## (S) (1 x 250); Chicken (1 x 60); Set A (Potato Salad) (1 x 70); Hamburg + Egg (Sunny Side up) Curry ##Beef Sauce## (S) (1 x 250); Chicken (1 x 60); Set A (Potato Salad) (1 x 70); Hamburg + Egg (Sunny Side up) Curry ##Beef Sauce## (S) (1 x 250); Chicken (1 x 60); Set A (Potato Salad) (1 x 70); Hamburg + Egg (Sunny Side up) Curry ##Beef Sauce## (S) (1 x 250); Chicken (1 x 60); Set A (Potato Salad) (1 x 70); Hamburg + Egg (Sunny Side up) Curry ##Beef Sauce## (S) (1 x 250); Chicken (1 x 60); Set A (Potato Salad) (1 x 70)
mama - Victor Lee.json,,04023141,ma ma café,,,60,20/01/2025 12:19,อเมริกาโน่เย็น(หวาน: ไม่หวาน) (1 x 60); อเมริกาโน่เย็น(หวาน: ไม่หวาน) (1 x 60); อเมริกาโน่เย็น(หวาน: ไม่หวาน) (1 x 60); อเมริกาโน่เย็น(หวาน: ไม่หวาน) (1 x 60); อเมริกาโน่เย็น(หวาน: ไม่หวาน) (1 x 60); อเมริกาโน่เย็น(หวาน: ไม่หวาน) (1 x 60); อเมริกาโน่เย็น(หวาน: ไม่หวาน) (1 x 60); อเมริกาโน่เย็น(หวาน: ไม่หวาน) (1 x 60); อเมริกาโน่เย็น(หวาน: ไม่หวาน) (1 x 60)
MAMA_T-Off_01.json,,04023630,ma café,,,170,23/01/2025 15:33,มะม่วงเสาวรสปั่น(หวาน: ปกติ) (1 x 85); มัทฉะเย็น(หวาน: ปกติ) (1 x 85); มะม่วงเสาวรสปั่น(หวาน: ปกติ) (1 x 85); มัทฉะเย็น(หวาน: ปกติ) (1 x 85); มะม่วงเสาวรสปั่น(หวาน: ปกติ) (1 x 85); มัทฉะเย็น(หวาน: ปกติ) (1 x 85); มะม่วงเสาวรสปั่น(หวาน: ปกติ) (1 x 85); มัทฉะเย็น(หวาน: ปกติ) (1 x 85); มะม่วงเสาวรสปั่น(หวาน: ปกติ) (1 x 85); มัทฉะเย็น(หวาน: ปกติ) (1 x 85); มะม่วงเสาวรสปั่น(หวาน: ปกติ) (1 x 85); มัทฉะเย็น(หวาน: ปกติ) (1 x 85); มะม่วงเสาวรสปั่น(หวาน: ปกติ) (1 x 85); มัทฉะเย็น(หวาน: ปกติ) (1 x 85); มะม่วงเสาวรสปั่น(หวาน: ปกติ) (1 x 85); มัทฉะเย็น(หวาน: ปกติ) (1 x 85); มะม่วงเสาวรสปั่น(หวาน: ปกติ) (1 x 85); มัทฉะเย็น(หวาน: ปกติ) (1 x 85)
MAMA_T-Off_02.json,,04023632,ma café,,,130,23/01/2025 16:29,ลาเต้เย็น(หวาน: ไม่หวาน) (2 x 130); ลาเต้เย็น(หวาน: ไม่หวาน) (2 x 130); ลาเต้เย็น(หวาน: ไม่หวาน) (2 x 130); ลาเต้เย็น(หวาน: ไม่หวาน) (2 x 130); ลาเต้เย็น(หวาน: ไม่หวาน) (2 x 130); ลาเต้เย็น(หวาน: ไม่หวาน) (2 x 130); ลาเต้เย็น(หวาน: ไม่หวาน) (2 x 130); ลาเต้เย็น(หวาน: ไม่หวาน) (2 x 130); ลาเต้เย็น(หวาน: ไม่หวาน) (2 x 130)
MANAA_T-Off_01.json,,MN1BK67,FoodStory,,,2435,21/01/2025 18:41,โดนัท (33 x 1900); เบเกอรี่ (2 x 135); เครื่องดื่ม (9 x 750); โดนัท (33 x 1900); เบเกอรี่ (2 x 135); เครื่องดื่ม (9 x 750); โดนัท (33 x 1900); เบเกอรี่ (2 x 135); เครื่องดื่ม (9 x 750); โดนัท (33 x 1900); เบเกอรี่ (2 x 135); เครื่องดื่ม (9 x 750); โดนัท (33 x 1900); เบเกอรี่ (2 x 135); เครื่องดื่ม (9 x 750); โดนัท (33 x 1900); เบเกอรี่ (2 x 135); เครื่องดื่ม (9 x 750); โดนัท (33 x 1900); เบเกอรี่ (2 x 135); เครื่องดื่ม (9 x 750); โดนัท (33 x 1900); เบเกอรี่ (2 x 135); เครื่องดื่ม (9 x 750); โดนัท (33 x 1900); เบเกอรี่ (2 x 135); เครื่องดื่ม (9 x 750)
MANAA_T-Off_02.json,0105524028391,MN1BK67/00001394,MaNaa - One Bangkok,,,63,21/01/2025 12:33,Hot Latte (1 x 70); Hot Latte (1 x 70); Hot Latte (1 x 70); Hot Latte (1 x 70); Hot Latte (1 x 70); Hot Latte (1 x 70); Hot Latte (1 x 70); Hot Latte (1 x 70); Hot Latte (1 x 70)
MANAA_T-Off_03.json,0105524028391,MN1BK67/00001399,MaNaa - One Bangkok,,,172,21/01/2025 19:14,Icing Glaze Donut (1 x 35); Chocolate Almond Croissant (1 x 65); Iced Plum Tea (1 x 80); Icing Glaze Donut (1 x 35); Chocolate Almond Croissant (1 x 65); Iced Plum Tea (1 x 80); Icing Glaze Donut (1 x 35); Chocolate Almond Croissant (1 x 65); Iced Plum Tea (1 x 80); Icing Glaze Donut (1 x 35); Chocolate Almond Croissant (1 x 65); Iced Plum Tea (1 x 80); Icing Glaze Donut (1 x 35); Chocolate Almond Croissant (1 x 65); Iced Plum Tea (1 x 80); Icing Glaze Donut (1 x 35); Chocolate Almond Croissant (1 x 65); Iced Plum Tea (1 x 80); Icing Glaze Donut (1 x 35); Chocolate Almond Croissant (1 x 65); Iced Plum Tea (1 x 80); Icing Glaze Donut (1 x 35); Chocolate Almond Croissant (1 x 65); Iced Plum Tea (1 x 80); Icing Glaze Donut (1 x 35); Chocolate Almond Croissant (1 x 65); Iced Plum Tea (1 x 80)
MANAA_T-Off_04.json,0105524028391,MN1BK67/00001396,MaNaa - One Bangkok,,,63,21/01/2025 13:04,Iced Matcha (1 x 70); Iced Matcha (1 x 70); Iced Matcha (1 x 70); Iced Matcha (1 x 70); Iced Matcha (1 x 70); Iced Matcha (1 x 70); Iced Matcha (1 x 70); Iced Matcha (1 x 70); Iced Matcha (1 x 70)
MANAA_T-Off_05.json,0105524028391,MN1BK67/00001398,MaNaa - One Bangkok,,,95,21/01/2025 16:51,Chocolate Old Fashion Cake Donut (1 x 60); Sugar Cinnamon Donut (1 x 35); Chocolate Old Fashion Cake Donut (1 x 60); Sugar Cinnamon Donut (1 x 35); Chocolate Old Fashion Cake Donut (1 x 60); Sugar Cinnamon Donut (1 x 35); Chocolate Old Fashion Cake Donut (1 x 60); Sugar Cinnamon Donut (1 x 35); Chocolate Old Fashion Cake Donut (1 x 60); Sugar Cinnamon Donut (1 x 35); Chocolate Old Fashion Cake Donut (1 x 60); Sugar Cinnamon Donut (1 x 35); Chocolate Old Fashion Cake Donut (1 x 60); Sugar Cinnamon Donut (1 x 35); Chocolate Old Fashion Cake Donut (1 x 60); Sugar Cinnamon Donut (1 x 35); Chocolate Old Fashion Cake Donut (1 x 60); Sugar Cinnamon Donut (1 x 35)
MANAA_T-Off_06.json,0105524028391,MN1BK67/00001397,MaNaa - One Bangkok,,,36,21/01/2025 15:33,Rye Sourdough (1 x 45); Rye Sourdough (1 x 45); Rye Sourdough (1 x 45); Rye Sourdough (1 x 45); Rye Sourdough (1 x 45); Rye Sourdough (1 x 45); Rye Sourdough (1 x 45); Rye Sourdough (1 x 45); Rye Sourdough (1 x 45)
ManFuYuan - Victor Lee.json,ID:0105560069590,RC1012568/000287,"BISTRO ASIA CO.,LTD.",,,925.12,23/01/2025 13:24,เส้นใหญ่ผัดเนื้อ (1 x 450); ฮะเก๋ากุ้ง (1 x 208); Royal Red Robe (1 x 128); เส้นใหญ่ผัดเนื้อ (1 x 450); ฮะเก๋ากุ้ง (1 x 208); Royal Red Robe (1 x 128); เส้นใหญ่ผัดเนื้อ (1 x 450); ฮะเก๋ากุ้ง (1 x 208); Royal Red Robe (1 x 128); เส้นใหญ่ผัดเนื้อ (1 x 450); ฮะเก๋ากุ้ง (1 x 208); Royal Red Robe (1 x 128); เส้นใหญ่ผัดเนื้อ (1 x 450); ฮะเก๋ากุ้ง (1 x 208); Royal Red Robe (1 x 128); เส้นใหญ่ผัดเนื้อ (1 x 450); ฮะเก๋ากุ้ง (1 x 208); Royal Red Robe (1 x 128); เส้นใหญ่ผัดเนื้อ (1 x 450); ฮะเก๋ากุ้ง (1 x 208); Royal Red Robe (1 x 128); เส้นใหญ่ผัดเนื้อ (1 x 450); ฮะเก๋ากุ้ง (1 x 208); Royal Red Robe (1 x 128); เส้นใหญ่ผัดเนื้อ (1 x 450); ฮะเก๋ากุ้ง (1 x 208); Royal Red Robe (1 x 128)
Mars - Victor Lee.json,,,Mars One Bangkok,,,150,23/01/2025 13:48:13,Global Warming (1 x 150); Global Warming (1 x 150); Global Warming (1 x 150); Global Warming (1 x 150); Global Warming (1 x 150); Global Warming (1 x 150); Global Warming (1 x 150); Global Warming (1 x 150); Global Warming (1 x 150)
MenshoTokyo - Victor Lee.json,0105560137718,P63U1,Mensho Tokyo,,,735.63,17/01/2025 12:14,Signature (1 x 560); CALPIS Soda (1 x 65); Signature (1 x 560); CALPIS Soda (1 x 65); Signature (1 x 560); CALPIS Soda (1 x 65); Signature (1 x 560); CALPIS Soda (1 x 65); Signature (1 x 560); CALPIS Soda (1 x 65); Signature (1 x 560); CALPIS Soda (1 x 65); Signature (1 x 560); CALPIS Soda (1 x 65); Signature (1 x 560); CALPIS Soda (1 x 65); Signature (1 x 560); CALPIS Soda (1 x 65)
Mitsugoshi_T-Off_01.json,0105567082508,0000100103000030484,MITSUKOSHI DEPACHIKA,,,800,30/01/2025 08:11,Soft Salad (20Pcs )14 10 pcs × 79.00 (7 x 790); Span Bond Bag Beige PCS (7 x 10); Soft Salad (20Pcs )14 10 pcs × 79.00 (7 x 790); Span Bond Bag Beige PCS (7 x 10); Soft Salad (20Pcs )14 10 pcs × 79.00 (7 x 790); Span Bond Bag Beige PCS (7 x 10); Soft Salad (20Pcs )14 10 pcs × 79.00 (7 x 790); Span Bond Bag Beige PCS (7 x 10); Soft Salad (20Pcs )14 10 pcs × 79.00 (7 x 790); Span Bond Bag Beige PCS (7 x 10); Soft Salad (20Pcs )14 10 pcs × 79.00 (7 x 790); Span Bond Bag Beige PCS (7 x 10); Soft Salad (20Pcs )14 10 pcs × 79.00 (7 x 790); Span Bond Bag Beige PCS (7 x 10); Soft Salad (20Pcs )14 10 pcs × 79.00 (7 x 790); Span Bond Bag Beige PCS (7 x 10); Soft Salad (20Pcs )14 10 pcs × 79.00 (7 x 790); Span Bond Bag Beige PCS (7 x 10)
Mitsukoshi - Victor Lee.json,0105567145844,16012025120326,Pot Master @ Mitsukoshi,,,389,16/01/2025 12:03:26,1 x 1. Set Master's Treasure (339); 1 x Coconut Water (50); 1 x 1. Set Master's Treasure (339); 1 x Coconut Water (50); 1 x 1. Set Master's Treasure (339); 1 x Coconut Water (50); 1 x 1. Set Master's Treasure (339); 1 x Coconut Water (50); 1 x 1. Set Master's Treasure (339); 1 x Coconut Water (50); 1 x 1. Set Master's Treasure (339); 1 x Coconut Water (50); 1 x 1. Set Master's Treasure (339); 1 x Coconut Water (50); 1 x 1. Set Master's Treasure (339); 1 x Coconut Water (50); 1 x 1. Set Master's Treasure (339); 1 x Coconut Water (50)
Mitsukoshi1 - Viravan V..json,0105527027239,0234824,"Thai yamazaki Co.,Ltd.",,,239,10/01/2025 16:17:13,แฮมเห็ดแชมปิญองชีส พ็อกเก็ต (1 x 55); เกรนชูการครีมโดนัท (1 x 40); กระเทียมครีมชีส (1 x 40); แฮม &amp; เห็ดแชมปิญอง (1 x 52); ทริปเปิ้ลชีสบัน (1 x 52); แฮมเห็ดแชมปิญองชีส พ็อกเก็ต (1 x 55); เกรนชูการครีมโดนัท (1 x 40); กระเทียมครีมชีส (1 x 40); แฮม &amp; เห็ดแชมปิญอง (1 x 52); ทริปเปิ้ลชีสบัน (1 x 52); แฮมเห็ดแชมปิญองชีส พ็อกเก็ต (1 x 55); เกรนชูการครีมโดนัท (1 x 40); กระเทียมครีมชีส (1 x 40); แฮม &amp; เห็ดแชมปิญอง (1 x 52); ทริปเปิ้ลชีสบัน (1 x 52); แฮมเห็ดแชมปิญองชีส พ็อกเก็ต (1 x 55); เกรนชูการครีมโดนัท (1 x 40); กระเทียมครีมชีส (1 x 40); แฮม &amp; เห็ดแชมปิญอง (1 x 52); ทริปเปิ้ลชีสบัน (1 x 52); แฮมเห็ดแชมปิญองชีส พ็อกเก็ต (1 x 55); เกรนชูการครีมโดนัท (1 x 40); กระเทียมครีมชีส (1 x 40); แฮม &amp; เห็ดแชมปิญอง (1 x 52); ทริปเปิ้ลชีสบัน (1 x 52); แฮมเห็ดแชมปิญองชีส พ็อกเก็ต (1 x 55); เกรนชูการครีมโดนัท (1 x 40); กระเทียมครีมชีส (1 x 40); แฮม &amp; เห็ดแชมปิญอง (1 x 52); ทริปเปิ้ลชีสบัน (1 x 52); แฮมเห็ดแชมปิญองชีส พ็อกเก็ต (1 x 55); เกรนชูการครีมโดนัท (1 x 40); กระเทียมครีมชีส (1 x 40); แฮม &amp; เห็ดแชมปิญอง (1 x 52); ทริปเปิ้ลชีสบัน (1 x 52); แฮมเห็ดแชมปิญองชีส พ็อกเก็ต (1 x 55); เกรนชูการครีมโดนัท (1 x 40); กระเทียมครีมชีส (1 x 40); แฮม &amp; เห็ดแชมปิญอง (1 x 52); ทริปเปิ้ลชีสบัน (1 x 52); แฮมเห็ดแชมปิญองชีส พ็อกเก็ต (1 x 55); เกรนชูการครีมโดนัท (1 x 40); กระเทียมครีมชีส (1 x 40); แฮม &amp; เห็ดแชมปิญอง (1 x 52); ทริปเปิ้ลชีสบัน (1 x 52)
Mitsukoshi2-Viravan V..json,0105527027239,0243467,"Thai yamazaki Co.,Ltd.",,,110,30/01/2025 18:09:21,ช็อกโกแลตเมสซี่ (1 x 40); ชิโอะบัตเตอร์บัน เบคอนชีสสโคน (1 x 30); ชิโอะบัตเตอร์บัน เบคอนชีสสโคน (1 x 40); ช็อกโกแลตเมสซี่ (1 x 40); ชิโอะบัตเตอร์บัน เบคอนชีสสโคน (1 x 30); ชิโอะบัตเตอร์บัน เบคอนชีสสโคน (1 x 40); ช็อกโกแลตเมสซี่ (1 x 40); ชิโอะบัตเตอร์บัน เบคอนชีสสโคน (1 x 30); ชิโอะบัตเตอร์บัน เบคอนชีสสโคน (1 x 40); ช็อกโกแลตเมสซี่ (1 x 40); ชิโอะบัตเตอร์บัน เบคอนชีสสโคน (1 x 30); ชิโอะบัตเตอร์บัน เบคอนชีสสโคน (1 x 40); ช็อกโกแลตเมสซี่ (1 x 40); ชิโอะบัตเตอร์บัน เบคอนชีสสโคน (1 x 30); ชิโอะบัตเตอร์บัน เบคอนชีสสโคน (1 x 40); ช็อกโกแลตเมสซี่ (1 x 40); ชิโอะบัตเตอร์บัน เบคอนชีสสโคน (1 x 30); ชิโอะบัตเตอร์บัน เบคอนชีสสโคน (1 x 40); ช็อกโกแลตเมสซี่ (1 x 40); ชิโอะบัตเตอร์บัน เบคอนชีสสโคน (1 x 30); ชิโอะบัตเตอร์บัน เบคอนชีสสโคน (1 x 40); ช็อกโกแลตเมสซี่ (1 x 40); ชิโอะบัตเตอร์บัน เบคอนชีสสโคน (1 x 30); ชิโอะบัตเตอร์บัน เบคอนชีสสโคน (1 x 40); ช็อกโกแลตเมสซี่ (1 x 40); ชิโอะบัตเตอร์บัน เบคอนชีสสโคน (1 x 30); ชิโอะบัตเตอร์บัน เบคอนชีสสโคน (1 x 40)
Mitsukoshi3 - Viravan V..json,,#INV2501300004,WAFFLE KHAN,,,60,30/01/2025 18:15:38,quarter size (1 x 30); whipped cream (1 x 30); quarter size (1 x 30); whipped cream (1 x 30); quarter size (1 x 30); whipped cream (1 x 30); quarter size (1 x 30); whipped cream (1 x 30); quarter size (1 x 30); whipped cream (1 x 30); quarter size (1 x 30); whipped cream (1 x 30); quarter size (1 x 30); whipped cream (1 x 30); quarter size (1 x 30); whipped cream (1 x 30); quarter size (1 x 30); whipped cream (1 x 30)
